,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),유동부채비율(IFRS연결),매출액순이익률(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),유형자산회전율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),총자산부채비율,순이익률,현금비율,이자비용/부채,유보이익대총자산비율,자기자본비율,매출액대판매관리비,고정비율,총자산영업이익율,log총자산,총자본증가율(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),차입금의존도(IFRS연결),매출액총이익률(IFRS연결),재고자산회전률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업이익증가율,순이익증가율,업종,규모,층화,label
495,(주)제이콘텐트리,36420,17-Dec,서비스업,122.46,2.59,1.77,1.74,3.81,1.21,77.45,1.12,7.37,22.36,0.69,5.31,9.03,2.07,180.8,72.18,277.76,63.99,-12.13,17.11,0.99,1.8,0.6438750407442801,0.017960961268213,0.074621659780655,0.0205734662307924,0.1133336712695352,0.3561249592557198,0.4453960996169058,0.6851871446905472,0.0550253883205387,8.82081832250291,20.31,52.87,25.41,35.62,52.47,17.88,47.53,15.227794126889757,-51.41122682399556,1,1,4,0
807,씨제이프레시웨이(주),51500,17-Dec,서비스업,217.79,0.05,0.37,1.39,6.04,0.24,101.14,1.03,210.96,27.35,2.86,-0.83,9.64,10.09,283.33,98.78,1518.15,68.72,-0.69,10.67,3.93,0.14,0.739124851220608,0.001380520199572,0.0606214239940394,0.0113888593555027,0.0377786199870829,0.260875148779392,0.123435591220719,0.4387531197147779,0.050057520134922,8.955515446955342,6.13,8.0,7.58,32.87,14.1,14.79,85.9,108.66208759580805,583.3170956634266,1,1,4,0
863,옴니시스템(주),57540,17-Dec,제조업,60.72,5.42,4.84,11.12,6.18,0.42,57.78,4.59,5.93,18.27,1.05,9.07,8.65,2.96,70.4,127.58,355.35,75.0,9.83,33.82,2.82,5.72,0.4131299929519944,0.0572063376210579,0.1205262539172404,0.0131350464767491,0.1255695863227415,0.5868700070480056,0.1235503011689833,0.5453643298498723,0.0304405314860977,8.104130273097033,25.06,38.38,73.08,15.34,15.24,6.3,84.76,36.30181208944512,141.0290343426543,2,1,5,0
978,현대에이치티(주),39010,17-Dec,제조업,65.04,13.02,8.89,25.68,10481.18,-0.61,252.91,10.36,27.21,23.9,1.36,28.9,4.62,12.14,67.66,213.0,1391.36,187.1,43.83,28.6,3.52,17.73,0.4035528444708215,0.1772594346086356,0.1109293571275445,5.047547704314836e-05,0.5074281427967086,0.5964471555291785,0.0807858902530758,0.1737595288965365,0.2044656371440469,8.002732405570418,40.13,46.78,33.61,0.0,23.1,13.98,76.9,65.14511677594632,45.31808750627298,2,1,5,0
31,(주)네패스,33640,17-Dec,제조업,87.86,1.38,18.25,27.78,3.32,1.8,69.26,16.89,25.79,34.59,0.94,5.05,8.99,1.84,154.91,98.06,1183.3,89.63,-0.67,45.16,1.54,1.3,0.607703949789653,0.0129939273153739,0.1556783729576173,0.03147650398949,0.1446344977640015,0.3922960502103469,0.1501524759663756,0.6619802325638795,0.0636385451327656,8.488721570716862,3.19,4.0,11.98,38.63,21.79,31.15,78.21,134.22308605982076,-78.0599379295286,2,1,5,0
784,서울반도체(주),46890,17-Dec,제조업,64.42,4.18,11.8,23.75,22.6,0.29,68.57,10.67,38.09,25.76,0.96,6.73,3.9,2.18,81.58,132.15,2039.28,100.58,11.41,10.83,2.24,4.0,0.4492835395622607,0.0400176602645647,0.0384234320020083,0.0087834034949761,0.2433195319339929,0.5507164604377393,0.1675673576184224,0.5311376342087879,0.0847776066713272,9.088966269531014,12.54,14.25,16.41,14.23,25.61,9.03,74.39,70.77206611445567,23.52164148076921,2,1,5,0
364,(주)엠에스오토텍,123040,17-Dec,제조업,250.05,-1.6,11.3,16.97,1.14,2.75,38.3,13.08,67.47,22.07,1.14,-10.9,8.03,1.88,337.12,61.43,649.31,48.0,-22.06,8.41,1.45,-1.81,0.7712287766596406,-0.0181403244974997,0.0481373335331817,0.0427832006262233,-0.0142676998638637,0.2287712233403594,0.0578185946935555,0.6485974905311317,0.0384271929516907,8.783999415632762,-3.56,1.24,-5.84,58.28,9.16,15.26,90.84,-42.12410795729318,-145.7300558152423,2,1,5,0
325,(주)에이스침대,3800,17-Dec,제조업,6.65,12.82,14.22,88.24,2467274.0,-1.58,25.44,6.88,18.58,15.41,0.5,6.94,11.81,0.82,8.46,276.18,3539.39,178.26,10.8,82.57,6.16,6.36,0.0779721434362169,0.0636402740452666,0.0506063870337214,0.0,0.8749006390474952,0.922027856563783,0.4060946094137564,0.8307206419916069,0.0757025545613793,8.629301691044962,5.24,-20.82,1.19,0.0,55.86,8.04,44.14,-12.168098721967752,-12.704205052923232,2,1,5,0
111,(주)루멘스,38060,17-Dec,제조업,46.22,0.32,3.98,11.65,-4.5,0.32,49.97,4.16,15.3,13.51,1.04,1.47,16.92,3.85,55.58,173.87,888.33,98.23,21.95,54.09,2.79,0.34,0.3572582039226492,0.0033525070460624,0.1606807559356915,0.0157844084125994,0.2603243773745404,0.6427417960773508,0.1640601592142369,0.4834609683251787,-0.0264871766585355,8.53845865817068,-1.25,-10.29,-10.25,20.76,13.86,4.76,86.14,-275.59373344808694,634.4406755233452,2,1,5,0
66,(주)동구바이오제약,6620,17-Dec,제조업,91.61,10.82,10.92,29.19,23.2,0.61,92.56,14.61,27.99,34.53,1.44,36.61,5.54,3.5,100.27,128.74,990.31,93.61,13.15,28.66,2.49,15.53,0.5006859923825365,0.1553301983907793,0.1310954044205311,0.0141607223332143,0.2848759491651421,0.4993140076174635,0.4702217932757893,0.4110938249176631,0.1891566349711431,7.878483907974168,15.74,38.32,15.75,19.88,60.2,8.87,39.8,26.140903708091457,0.2795148246496466,2,1,5,0
531,(주)케이씨씨건설,21320,17-Dec,제조업,128.67,1.7,4.08,8.95,18.16,0.03,5703.71,5.74,12.4,12.38,1.44,6.93,11.3,464.01,178.61,156.86,316.13,127.46,26.26,54.55,2.22,2.44,0.6410767008820457,0.0243742648411634,0.2519395532813124,0.0066121286122156,0.1974934777572296,0.3589233001794343,0.0418375474126595,0.2755744759604751,0.0778957573082453,8.974088174909232,4.36,7.9,18.35,22.25,9.6,9.76,90.4,104.19380139345128,35.04246722160437,2,1,5,0
912,제이엠아이(주),33050,17-Dec,제조업,132.35,0.43,8.05,15.48,0.3,0.65,63.22,8.85,3.61,18.41,1.08,1.1,3.95,3.35,133.59,115.6,140.64,90.6,8.84,30.03,1.89,0.47,0.571903940286496,0.0046932824357968,0.1701376067648277,0.0159032217916049,0.0057298858103834,0.4280960597135039,0.0445297525830853,0.3450336576660693,0.0026951121419983,8.02951637555213,-2.69,1.53,5.43,20.02,4.7,9.38,95.3,-92.47498919286112,336.66387180005773,2,1,5,0
972,한일사료(주),5860,17-Dec,제조업,144.24,0.63,7.83,22.91,-0.35,0.64,29.9,14.05,15.18,10.88,1.69,2.92,19.46,4.89,158.57,100.08,327.69,60.17,0.05,16.64,2.65,1.06,0.613250157819799,0.010592981322047,0.0928531141250073,0.0217074961073469,0.1429707345327292,0.386749842180201,0.0921979464544843,0.4416932714289638,-0.0048247932917857,8.222334730211054,-11.34,-19.42,-3.5,46.3,8.93,6.35,91.07,-112.91312927376084,-13.635407558177985,2,1,5,0
740,동국제약(주),86450,17-Dec,제조업,28.69,11.52,9.59,36.28,209.11,-0.36,188.75,9.12,15.96,32.83,1.02,15.8,3.73,5.37,33.57,338.21,1187.31,274.98,51.17,78.74,3.93,11.7,0.2513020862806593,0.1170313533997156,0.1691153867230481,0.0026520386999947,0.6417836472995776,0.7486979137193407,0.4489859307329167,0.2735585329068433,0.1433846369651805,8.572067319071886,14.83,15.89,14.56,2.65,59.01,7.4,40.99,6.70107813987787,0.4297562985911768,2,1,5,0
838,에스텍(주),69510,17-Dec,제조업,45.19,3.3,6.11,30.59,55.07,-0.14,266.6,9.95,55.07,47.06,1.6,7.97,6.06,8.96,48.18,255.36,2281.5,197.18,47.38,60.48,4.73,5.27,0.3251549207742774,0.0527337943189153,0.1844197948826207,0.0045755336384129,0.7113001825746149,0.6748450792257226,0.0958407108737906,0.2213124893050433,0.0852563927501919,8.2658104620872,-3.6,-4.6,3.39,8.32,14.92,9.11,85.08,-7.080850149424692,-32.82831885336614,2,1,5,0
951,피에이치에이(주),43370,17-Dec,제조업,72.38,7.07,5.81,15.7,8.92,0.08,90.92,6.83,100.37,28.89,1.16,15.06,4.77,3.65,76.95,133.15,4824.27,98.01,13.56,29.39,2.57,8.23,0.4348732575185052,0.082315189979081,0.1203227661638298,0.0068837232954554,0.4907877295467581,0.5651267413658527,0.0912175716530043,0.4553923381846486,0.0278453958414001,8.95247514452048,-1.96,0.41,-13.8,12.55,11.51,8.11,88.49,-63.81261661369889,39.82412463139459,2,1,5,0
428,(주)유라테크,48430,17-Dec,제조업,21.47,1.81,5.2,36.16,2467274.0,-0.1,68.58,7.67,33.66,27.64,1.48,3.41,8.21,3.57,26.92,285.02,1797.51,187.69,31.3,68.84,6.73,2.67,0.2121291281901993,0.0266562125990233,0.1164512736324786,0.0,0.7277939502267025,0.7878708718098006,0.0497282112638578,0.5178471362209548,0.0104479052327443,8.11863764242781,0.12,5.9,-8.19,0.0,5.68,9.39,94.32,-84.75729335215264,-64.23790632950313,2,1,5,0
526,(주)캠시스,50110,17-Dec,제조업,236.13,-8.11,1.37,3.05,2.92,1.06,64.37,2.27,15.4,18.56,1.66,-44.98,11.29,4.71,290.05,99.47,223.25,55.09,-0.32,16.32,2.38,-13.46,0.743625138389872,-0.1345515018209551,0.0987999577600945,0.0263247381389095,-0.1737292435490614,0.2563748616101279,0.0784591332341297,0.3978267051824485,0.0536291050211059,8.40853643294253,0.26,20.28,16.02,38.41,11.08,7.17,88.92,228.75173577846,-22.47384061513045,2,1,5,0
68,(주)동국에스엔씨,100130,17-Dec,제조업,45.89,1.68,10.8,25.93,6.91,-0.05,28.94,9.06,12.88,9.36,0.84,2.74,8.47,2.52,53.72,181.38,930.22,126.6,24.29,32.61,2.45,1.41,0.3494743679599508,0.0141391099707283,0.0973424700822259,0.0108336548560794,0.148735703289731,0.6505256320400492,0.0663212592649593,0.4585762465239925,0.0257683610084071,8.642041381587955,0.91,6.74,-4.16,11.16,9.69,4.63,90.31,-56.04908560551918,-61.31703099873304,2,1,5,0
542,(주)케이엠,83550,17-Dec,제조업,31.01,3.71,6.08,25.92,30.93,0.04,63.63,6.66,22.58,22.4,1.12,6.14,6.02,3.42,34.58,240.96,1452.42,157.85,32.48,39.6,4.43,4.14,0.2569685211204312,0.0413693232897389,0.0912376653811856,0.0067854489909249,0.4920664740314134,0.7430314788795688,0.1330927903418299,0.4448568637026035,0.0528875521763179,8.005252813083288,3.77,-8.39,1.17,8.29,18.05,6.06,81.95,45.03570650984629,20.007840534160472,2,1,5,0
109,(주)로보스타,90360,17-Dec,제조업,138.36,3.62,2.77,7.15,28.7,0.17,108.9,4.39,52.95,21.2,1.56,16.14,3.86,8.09,159.12,140.4,1288.98,93.8,21.57,21.85,2.43,5.66,0.6140794913334054,0.0566072673934711,0.1201760503661479,0.0042864557507374,0.3093073542814709,0.3859205163450352,0.0944995179416958,0.2503410225852425,0.0791939415148529,8.114726967398664,-2.79,-3.17,36.11,11.5,14.52,7.56,85.48,54.92649704788687,10.191215044464382,2,1,5,0
633,(주)포스코엠텍,9520,17-Dec,제조업,67.26,3.83,7.26,31.1,10.52,0.07,728.2,13.1,12.38,67.16,1.76,12.38,9.53,18.55,72.79,160.52,397.07,136.23,23.56,2.85,3.85,6.73,0.421263898910958,0.0649296834682957,0.0111081245380166,0.0159707029476229,0.193324937265748,0.578736101089042,0.0505334084110566,0.3751073139771942,0.0799569227979313,8.154892946544534,-5.26,-6.22,-0.47,18.95,9.77,21.4,90.23,-12.947943498707057,216.96039241272103,2,1,5,0
491,(주)제이브이엠,54950,17-Dec,제조업,38.68,10.79,15.5,32.08,41.47,0.05,73.6,9.54,33.54,24.25,0.61,9.82,4.21,1.89,42.33,144.19,3827.05,100.55,12.01,7.14,1.83,6.57,0.2974024447796204,0.0656653100944965,0.0193970651117034,0.007810696618183,0.4498290234340924,0.7025975494206612,0.248471622798672,0.6081273529058476,0.1073906572908156,8.236593098999823,-2.38,-2.62,8.18,14.34,42.5,5.58,57.5,26.73542651779473,3.260532356858891,2,1,5,0
681,(주)형지아이앤씨,11080,17-Dec,제조업,152.88,-22.84,-0.43,-0.99,-5.44,1.2,-238.35,-0.64,5.83,-10.06,1.24,-65.59,8.87,28.13,186.18,135.01,136.29,34.42,18.7,2.21,2.17,-28.27,0.6505638479846388,-0.2826613325722126,0.0118307043515434,0.0311498743145699,-0.2703864035441448,0.3494361520153611,0.6230827545395919,0.2787527155608844,-0.0963460219866919,7.880642315053946,-29.34,-23.19,-11.75,32.02,54.52,2.38,45.48,-823.7477218004882,-532.5774388360892,2,1,5,0
615,(주)파세코,37070,17-Dec,제조업,29.09,3.03,4.19,22.03,14.36,0.19,35.2,5.57,17.84,20.69,1.31,5.43,11.14,2.21,33.86,178.96,973.65,91.01,17.16,10.18,4.81,3.95,0.2529377330708294,0.0395315706373533,0.0221207649910549,0.0108556882573363,0.6265050327104118,0.7470622669291705,0.1658773291589392,0.6111152428397797,0.0423266086689412,7.960145553312201,-3.51,-2.45,18.96,4.82,19.83,6.73,80.17,33.077340171250285,29.05964101589037,2,1,5,0
909,제이씨케미칼(주),137950,17-Dec,제조업,78.82,-1.24,1.96,4.1,2.83,1.08,40.01,2.29,17.76,8.3,1.17,0.23,19.44,4.69,126.26,82.8,693.35,53.38,-5.99,14.95,2.13,-1.45,0.5580393708796129,-0.0145223670763574,0.0520896748949296,0.025334650944679,0.22292919204563,0.4419606291203872,0.0600212674715302,0.7115523468476954,0.0392908659068776,8.167651485877899,0.0,11.5,10.92,48.38,9.37,11.02,90.63,-64.80076776624051,-117.933182439899,2,1,5,0
461,(주)이지,37370,17-Dec,제조업,63.69,-0.61,0.26,0.94,2.57,0.27,62.42,0.44,21.86,24.7,1.68,-1.22,7.23,4.06,88.38,158.8,676.36,122.09,19.88,21.37,3.62,-1.03,0.4691654218497427,-0.0102593920555865,0.07223214695208,0.0113604130334323,0.1461978608323625,0.5308345781502573,0.0806970299814172,0.4631327661969189,0.0135461677354254,7.988647893421759,-0.43,0.44,11.71,16.86,8.88,10.46,91.12,50.67585427433394,-728.0335973280864,2,1,5,0
5,(주)고영테크놀러지,98460,17-Dec,제조업,20.01,13.15,12.09,56.02,6141.06,-0.2,259.28,11.98,29.74,32.01,1.02,16.76,3.33,8.27,27.21,499.8,2357.41,430.73,62.9,142.52,4.98,13.36,0.2138822343065285,0.1335607961245319,0.2242217306165662,0.000174300520987,0.7635989708654979,0.7861177656934715,0.4313359475615477,0.2136903796128,0.2185649596789014,8.3121929861037,5.17,4.17,18.38,0.0,64.65,9.72,35.35,31.835407555481947,-10.058050245573124,2,1,5,0
711,나라엠앤디(주),51490,17-Dec,제조업,117.17,1.34,9.55,12.59,5.67,0.82,63.2,7.26,19.48,21.47,0.79,2.8,3.32,2.14,136.28,117.11,1067.57,64.04,8.49,12.75,1.41,1.06,0.5767798051961391,0.0105882768487217,0.0632481093924395,0.0118671303800231,0.3059114539897493,0.4232201948038608,0.0958486628508331,0.4192383005323675,0.037765163901142,8.267807131514202,8.71,11.55,7.52,28.89,14.35,3.13,85.65,185.86670900072608,-10.939262420564711,2,1,5,0
75,(주)동원개발,13120,17-Dec,제조업,15.49,17.87,17.24,89.19,2467274.0,-0.46,12058.93,13.8,12.4,23.99,0.83,18.31,2.75,477.35,18.3,742.1,1310.01,604.86,84.08,188.61,4.35,14.82,0.1546740540732802,0.1482258121154146,0.2469885794209347,0.0,0.7708105379143785,0.8453259473479193,0.0208685961834438,0.0282254337248398,0.2107205458662381,8.847344939692574,7.59,7.11,5.36,0.19,27.49,3.47,72.51,9.066837291525312,2.6904523643919767,2,1,5,0
145,(주)미코,59090,17-Dec,제조업,49.09,10.37,12.7,27.4,13.12,0.89,109.49,11.56,12.39,48.43,1.0,14.74,7.92,2.06,72.94,158.68,407.08,138.19,16.66,87.97,2.12,10.33,0.421768195938391,0.1033481354989262,0.2501938046275366,0.0256082559443161,0.0337188480630409,0.5782317991131319,0.297699271444929,0.5495610062545879,0.1577536038560139,8.305528443792221,21.03,25.75,30.48,18.79,45.6,13.91,54.4,56.18891450762135,239.68814124487005,2,1,5,0
300,(주)에스디생명공학,217480,17-Dec,제조업,18.18,10.56,2.5,14.41,134.81,-0.31,88.0,2.48,12.45,22.4,1.3,17.89,10.34,4.63,20.83,405.58,949.11,280.78,45.98,45.2,7.04,13.69,0.1724147532207519,0.1368809349956544,0.0680087660023725,0.0079695886511023,0.4427188961619994,0.827585246779248,0.3917069083929743,0.3897063552549006,0.1976667759653989,8.107459044132872,86.72,65.24,21.69,3.83,54.43,7.11,45.57,-30.7819363003096,-40.04953119163168,2,1,5,0
308,(주)에스에프에이,56190,17-Dec,제조업,54.93,10.59,14.09,32.75,21.34,0.26,116.1,14.94,142.61,28.43,1.16,29.26,12.22,3.84,83.87,209.46,4329.26,204.19,32.7,108.3,2.47,12.26,0.4561244714374044,0.1226367024007983,0.3235378217369451,0.0142217703425597,0.4031897996872219,0.5438755291148349,0.046346174775752,0.3742585879199515,0.1423901946826539,9.257872630668563,20.3,37.55,45.51,13.78,16.93,56.3,83.07,95.4221943085839,155.56395861700315,2,1,5,0
271,(주)아이센스,99190,17-Dec,제조업,15.61,9.65,10.86,24.74,18.36,0.78,90.55,7.28,22.87,30.22,0.7,10.07,4.51,1.75,41.73,371.53,2370.66,258.67,29.9,106.57,2.38,6.71,0.2944536636802335,0.0670614216497641,0.1173732288766543,0.0187574926051769,0.4764900444770726,0.7055463363197665,0.2959112846662015,0.5908254012784152,0.1007678982091334,8.369358753902585,7.58,0.94,18.49,17.95,44.09,5.17,55.91,-11.44834971182807,-13.683106532537751,2,1,5,0
407,(주)원일특강,12620,17-Dec,제조업,62.3,3.07,0.61,1.52,6.08,0.65,41.62,0.72,106.35,12.07,1.29,7.22,3.28,4.14,90.59,204.11,4691.44,136.61,34.03,12.31,2.87,3.97,0.4753163963246787,0.0396952215141188,0.0402362366786029,0.0186034335931909,0.5115473233832971,0.5246836036753213,0.0497996887264341,0.3328368301043864,0.0509309642054241,8.293831699519226,18.67,19.62,13.35,36.15,8.93,6.14,91.07,25.581899993986656,38.15116768518433,2,1,5,0
107,(주)레이언스,228850,17-Dec,제조업,9.94,13.52,13.61,74.44,28.32,-0.65,105.99,7.38,12.84,18.39,0.55,8.55,5.31,3.09,11.0,799.53,2129.35,644.18,62.61,117.95,4.87,7.44,0.0990948752625165,0.0744386989654415,0.1055754647842775,0.0279036008665174,0.3446159096409898,0.9009051247374836,0.2181476058136739,0.2843726296190696,0.0894468135755452,8.293253120817042,3.2,3.28,8.19,2.95,38.06,4.08,61.94,-3.762875643921272,-1.8369351830689515,2,1,5,0
454,(주)이엔에프테크놀로지,102710,17-Dec,제조업,35.73,6.72,10.08,52.46,77.4,0.08,75.66,14.71,54.51,32.47,1.49,15.9,5.87,3.18,38.97,169.86,2649.36,131.49,17.96,23.14,4.73,9.99,0.280421822801541,0.0998876249668666,0.0594940531964932,0.0071594133041259,0.6325713966967964,0.7195781771984591,0.0964518702002368,0.563298576745368,0.1741583124996015,8.423573026811495,3.77,-6.33,15.78,9.26,21.36,14.65,78.64,9.730632649916087,20.238280318022063,2,1,5,0
77,(주)동진쎄미켐,5290,17-Dec,제조업,126.4,5.73,12.25,24.08,5.59,1.7,71.64,14.42,31.77,31.09,1.19,19.73,6.45,2.51,149.32,89.53,1027.09,68.77,-5.31,21.59,1.83,6.79,0.5989032051834567,0.0679317082359318,0.1100625117797097,0.029891372374608,0.1539080382509418,0.4010967948165432,0.096606585991129,0.5460887144481157,0.1085553206981354,8.824236154793033,1.46,14.37,2.64,47.59,18.82,11.66,81.18,58.36695940664086,70.5876287151163,2,1,5,0
90,(주)디에이테크놀로지,196490,17-Dec,제조업,99.09,1.11,-5.69,-11.81,2.95,1.02,52.43,-6.26,32.05,12.71,1.22,2.87,2.8,4.63,112.63,124.56,1312.46,116.21,11.45,14.22,2.33,1.36,0.529701643120049,0.0136141066131245,0.0662641503946274,0.0362076610189648,0.1978477503517165,0.470298356879951,0.0689510818322818,0.4194975577222366,0.0560216712423989,7.964469488484767,25.26,15.55,35.27,29.83,11.47,42.24,88.53,53.64319541297492,-71.73956561030197,2,1,5,0
604,(주)티에스이,131290,17-Dec,제조업,20.16,9.09,10.07,40.74,29.57,0.32,103.93,9.07,33.59,38.17,0.94,11.15,6.13,2.54,28.63,292.4,2414.19,222.19,30.16,62.89,4.02,8.54,0.2225813749788486,0.085394474279082,0.0985928682097729,0.0167099095171553,0.536337392907246,0.7774186298708533,0.1338952175009307,0.5416218366285676,0.1153863181388431,8.31428495615966,8.92,4.91,46.59,10.41,25.67,8.2,74.33,280.3287793563581,222.4889668055797,2,1,5,0
358,(주)엘오티베큠,83310,17-Dec,제조업,27.18,12.13,10.66,47.1,73.59,-0.02,200.89,13.97,32.62,38.37,1.49,26.09,14.11,4.58,42.19,303.74,1685.91,238.86,38.94,127.32,5.05,18.06,0.296694436099832,0.1806068583694348,0.2433431123699555,0.0094505650413248,0.5722215526936311,0.7033055573681818,0.1724159679322667,0.4194561938547204,0.2051682577777911,8.1849547378116,31.46,62.0,61.81,11.19,31.02,8.44,68.98,222.30124500809035,186.7962880922981,2,1,5,0
139,(주)모베이스전자,12860,17-Dec,제조업,230.1,-6.13,4.87,7.89,-1.6,1.13,54.47,6.0,52.61,20.55,1.16,-27.13,4.58,2.92,317.78,82.62,937.67,52.22,-9.57,4.1,1.59,-7.13,0.7606396046839023,-0.0712888502478115,0.0225907201335863,0.0199660703695327,0.1350977167362171,0.2393603953160977,0.070278006496528,0.5449893338529623,-0.0233448701042424,8.760539056241463,-10.8,-18.82,-2.86,47.63,5.02,7.14,94.98,-187.9619978682844,-350.69682849800654,2,1,5,0
367,(주)연우,115960,17-Dec,제조업,26.73,3.4,9.63,30.36,15.48,0.17,64.77,8.52,36.99,33.09,0.93,4.26,7.01,1.63,39.0,177.67,3007.64,132.45,14.94,52.86,3.54,3.15,0.2805531261607829,0.0314516422606604,0.1016406216214525,0.0089772264882661,0.4379076582406732,0.7194468738392171,0.0939673877698895,0.658355147915017,0.0363772501727133,8.413549381476265,9.75,-3.17,-2.25,15.44,13.33,10.64,86.67,-63.813248953259496,-62.76974365453081,2,1,5,0
